ID Post,User Name,Comments,Sentiments,Sentiment_Predicted
9,Megherbi Mohamed,كفاش نبدل من ايضا لعرض اخر,Neutre,Positif
10,Yasser Barbeche,تحيا جازي,Positif,Positif
10,Řø Ziĺã Përlã,جازي,Positif,Positif
10,Assil Bou,"salem, je voulais recharger djezzy mais je veux que internet, je veux pas d unites que faire svp?",Neutre,Negatif
10,فايزة ميهوبي,تم,Neutre,Positif
10,Ahm ED,صحيح,Neutre,Positif
10,Yasser Barbeche,جازي,Neutre,Positif
10,Rafif Rafif,enfin,Neutre,Neutre
10,ۦۘ ۦۘ ۦۘ ۦۘ,تحيا جازي,Positif,Positif
10,Khaled Rami,هل مطلوب حضور شخصي لإخراج شريحة ضاعت بنفس الرقم ؟,Neutre,Negatif
10,Soheib Bhz,كيفية شحن الالعب عن طريق جازي بسعر رخيص؟,Neutre,Positif
10,Younes Meftah,نتائج مسابقة جازي win متى !,Neutre,Positif
10,Radouan Radouan,لماذا سرق في العباد 10 الف عام وانا ندبر فيها ومبعدا نتم تاخذون,Negatif,Negatif
10,مالك مهدي,ولله حرام عليكم انا زبون لديكم اسكن في وسط مدينة باتنة الإشارة منعدمة وليست ضعيفة ارجوا اتخاذ الإجراءات اللازمة,Negatif,Negatif
10,Radhwane Guerra,ردو علينا في الخاص,Negatif,Negatif
10,Faress Oran,سلام عليكم جازي مع كل إحترامي لكم ولكن الشبكة في حي كميل بوهران كارثية بمعنى الكلمة نحن نعاني من ضعف الشبكة ونقص في الأنترنت لدرجة شبه معدومة المهم لأي من يريد شراء شريحة جازي عليه تفكير 10 مرة قبل شرائها,Negatif,Negatif
10,Røsā Dänã,سلام شريت شريحة جيزيlegende فيها هدرة وانترنت شبكة طالع بصح متهدرش و لي دوني مبغاوش يطلعولي,Negatif,Positif
10,Amel Nina,شبكة و انترنت كل ماكانش نظن نحن نفليكسو بدراهمنا ماراناش نطلبو عليكم,Negatif,Negatif
10,معمر ناصر ناصر,6جيغا,Neutre,Neutre
10,Amel Nina,شبكة و انترنت كل ماكانش نظن نحن نفليكسو بدراهمنا ماراناش نطلبو عليكم,Negatif,Negatif
10,Abdelouahed Chachoua,ها تعبئة,Neutre,Negatif
10,Comptabilité et analyse financière,pour vos travaux de comptabilite et d analyse financière : comptabilite et analyse financière,Neutre,Positif
10,RB FOOT,جميع أخبار الرياضة الجزائرية تجدونها هنا,Neutre,Positif
10,Kayo Chenchedy,قول قول,Neutre,Positif
11,Kilouna Khtouna,150 كل 6أشهر يعني 25 جيقا في الشهر قليلة كثيرا,Negatif,Negatif
11,Youcef Nj,كي تعبئة 50 الف كم يعطوك من جيقا ؟,Neutre,Negatif
11,Saddik Abbes,مليون 150 جيقا,Neutre,Negatif
11,Sou Ma,عندي سؤال رقم 455 عيطولي ومرفدتش خاص ب ماذا هذا الرقم لي عندو معلومة يقولي,Neutre,Neutre
11,Benaziza Mouad,هل مزال العرض متوفر,Neutre,Neutre
11,Khaled EL Walid,يا ودي اطلقولي امتياز خاص ب 600,Neutre,Positif
11,Farid Halim,ما لا يوجد شبكة ه,Negatif,Negatif
11,Pãpãtï Hâÿåtï,جازي خيان فلكسيت ديميل خونولي خمسة ألف,Negatif,Negatif
11,Adda Adda,رحت شركة جازي في غليزان حبيت نبدل شريحة من هايلة كثيرا لlegend قالي ماتقدرش يجب تشري وحدة جديدة مشيت حتى وهران لكي حولتها..صفر معاملة,Negatif,Negatif
11,Yass Ine,الخدمات تاعكم ولات تعيي كفاش البارح اخلاصتلي انترنت,Negatif,Positif
11,Amel Nina,شبكة و انترنت كل ماكانش نظن نحن نفليكسو بدراهمنا ماراناش نطلبو عليكم,Negatif,Negatif
11,مستغفرين تائبين,ياولدي فريق غلبان وانتم قلقالين عليه,Neutre,Negatif
11,Rafik Raffaoui,mochkil es que tchdlk 150 gb 6 mois,Neutre,Negatif
11,Yougourta Youba,شبكة ضعيفة انترنت ضعيفة,Negatif,Negatif
11,وحيدة ابي,numéro de service,Neutre,Neutre
11,Benaziza Mouad,هل مزال منتج متوفر,Neutre,Negatif
11,Yassine Tranquilo,عرض تافه يعطوك لجيغا ما يلحقش الشهر الاول يخلاصو,Negatif,Negatif
11,Faress Oran,سلام عليكم جازي مع كل إحترامي لكم ولكن الشبكة في حي كميل بوهران كارثية بمعنى الكلمة نحن نعاني من ضعف الشبكة ونقص في الأنترنت لدرجة شبه معدومة المهم لأي من يريد شراء شريحة جازي عليه تفكير 10 مرة قبل شرائها,Negatif,Negatif
11,Sou L King,انا عندي مشكلا كنفليكسي يدولي دراهم اريد نتأكد من الاشتراكات أراهم يدولي فدراهم,Negatif,Negatif
11,Comptabilité et analyse financière,pour vos travaux de comptabilite et d analyse financière : comptabilite et analyse financière,Neutre,Neutre
11,غانم غانم,السلام عليكم جازي ما نوع هذا المودام كبير صغير فيه بطارية او لا وشكرا,Neutre,Positif
11,Abdel Rahim Gouasmi,نقدر نركب شريحة عادية في مودام,Neutre,Positif
11,Ahmed Rami,ممكن استفسار,Neutre,Positif
11,Ïncõ Nnū,غالي كثيرا,Negatif,Negatif
11,معمر ناصر ناصر,6جيغا,Neutre,Neutre
12,Røsā Dänã,سلام شريت شريحة جيزيlegende فيها هدرة وانترنت شبكة طالع بصح متهدرش و لي دوني مبغاوش يطلعولي,Negatif,Positif
12,Îl Hâm,مايهديكمش ربي تطلقولنا شبكة راهو كارثة لا يوجد هاد 3 ايام,Negatif,Negatif
12,Far Ouk,مالها انترنت البارح,Neutre,Positif
12,Omar Blidi,يوجد عروض خاص ب انترنت,Neutre,Positif
12,Kat Zen,اكبر سراقين و ابخس تغطية هي خاص ب جازي متحشموش الا جاوبو فقط واحد يبرد جنونو فيكم رايحة نشري موبيليس على الاقل عندهم تغطية مشي كي حالتكم .,Negatif,Negatif
12,Faress Oran,سلام عليكم جازي مع كل إحترامي لكم ولكن الشبكة في حي كميل بوهران كارثية بمعنى الكلمة نحن نعاني من ضعف الشبكة ونقص في الأنترنت لدرجة شبه معدومة المهم لأي من يريد شراء شريحة جازي عليه تفكير 10 مرة قبل شرائها !,Negatif,Negatif
12,RB FOOT,جميع أخبار الرياضة الجزائرية تجدونها هنا,Neutre,Positif
12,Sherin Mon,مبغيتوش تحشمو خلو الا عشرة آلاف كثيرا علينا,Negatif,Negatif
12,Toumi Youssef,السلام عليكم ورحمة الله وبركاته ديرولن عرض legend اصحاب الدفع البعدي,Neutre,Positif
12,ᏦᎧᏕᏕᏗᎩ ᏗᏰᎴ ᏗᏝ ᏇᏗᎴᎧᏬᎴ,واحد ماهو لاتي بهاذي العفسة التافهة الناس لايتية بالريزو تاعكم لاه صاريلو كي الشغر,Negatif,Negatif
12,Amel Nina,كل يوم نبعتلكم ما ريقلتوليش الشبكة انترنت كل ماكانش هادي خيانة دراهم تعرفو تدوهم,Negatif,Negatif
12,Tlemçeni Sidahmed,سراقين ياشعب فيق يسرقوك وكي تهدر معاهم يقولك راك مشغل خدمة وهوما لي يشغلوهالك بلعاني بش يسرقوك فيق,Negatif,Negatif
12,Laichour Ahmed,voleur,Negatif,Negatif
12,Seddike Bahi,هل توجد عروض جديدة انترنت جديدة,Neutre,Neutre
12,Zine Zinou,شبكة انه تناك سقموه ياوجوه الشر,Negatif,Negatif
12,Maroua Riena,comment desactiver l abonnement ?,Neutre,Neutre
12,Tlemçeni Sidahmed,سراقين ياشعب فيق يسرقوك وكي تهدر معاهم يقولك راك مشغل خدمة وهوما لي يشغلوهالك بلعاني بش يسرقوك فيق,Negatif,Negatif
13,هدوء إمرأة جنة الرحمان,تعبئة مية ولا ميتين على اساس تحكملنا شهر انتهاء في عشرة أيام والله كثيرا,Negatif,Negatif
13,Omar Blidi,يا جازي 20 تعبئة لكي تعطونا 60 جيغا موبيليس 20 يدو 80 جيغا أيا احشمو شوية سكمو رواحكم ولا نبدلكم افعل موبيليس تحيا موبيليس وتسقط جازي,Negatif,Negatif
13,Fares Thamri,نومالمو افعلو يوم العالمي للإنترنت واعطونا 5 جيقا,Neutre,Positif
13,Fati Fati,لماذا انترنت تكمل قبل الوقت مانيش نستعملها كثيرا,Negatif,Negatif
13,Mohamed Mellak,كونكسيون ثقيلة تدفق ضعيف,Negatif,Negatif
13,Mehdi Barchalona,ياو اصلاح شبكة ولانترنت اومبعد ساهل دراهمنا من يرجعهم تعبئة لكي منهدرو ما نكونكتيو حسن الجزائر,Negatif,Negatif
13,Toumi Youssef,السلام عليكم ورحمة الله وبركاته ديرولن عرض legend اصحاب الدفع البعدي,Neutre,Positif
13,Hamza Mounib,حافظولنا على انترنت تاعنا اشتراك خاص ب شهر يخلاص في 15 يوم مع العلم كان يكمل الشهر عادي,Neutre,Positif
13,اناييس روجان لابرون,انا كلما تعبئة تدوهملي وهاد لخطرة خاص ب 150 تكتيظات 100 وديتو لباقي,Negatif,Negatif
13,Omar Blidi,انترنت بيفيه انتهاء ماذا حفاظ على بيانات,Negatif,Negatif
13,Adam Nasro,صحا عيدكم مبارك وكل عام وانتم بخير وصحه,Positif,Positif
13,Karim Gouatsou,ماذا انه صاري لريزو جازي ليوم ثلاث أيام شبكة لا يوجد برج الكيفان بالضبط الضفة الخضراء la vertu rive فهمونا يرحم والديكم,Negatif,Negatif
13,Houari Boumedien,ه كشما بقي خصوصيات.. كل شيء عند السيد غوغل والفايسبوك.,Neutre,Neutre
13,Ly Na,djezzy كيف نقوم تعبئة من جازي ل جازي,Neutre,Positif
13,Äïş Śà,ياو اصلاح شبكة,Negatif,Negatif
13,Yougourta Youba,شبكة ضعيفة سيء انترنت ضعيفة سيء معاملمة مع مصلحة الزبائن سيء سيء سيء سيء لا يوجد حل للمشاكل سرقة رصيد دون علم الزبون وخاصتا ناس لي لا تعلم والناس لكبار,Negatif,Negatif
13,Benaziza Mouad,هل يوجد في محلاتكم مودام البيع,Neutre,Neutre
13,Snso NA You,تم,Neutre,Positif
13,Ãd Êm,اصلحوا انترنت خاص بكم هي سيء تقيلا تقتلا وكل دقيقة تروح,Negatif,Negatif
13,Amel Nina,كل يوم نبعتلكم ما ريقلتوليش الشبكة انترنت كل ماكانش هادي خيانة دراهم تعرفو تدوهم,Negatif,Negatif
13,Abdelhak Chikhaoui,connexion internet merdique a sorecal beb les zouar c est comme ca tout les jours je dirais meme partout,Negatif,Negatif
13,Amel Nina,كل يوم نبعتلكم ما ريقلتوليش الشبكة انترنت كل ماكانش هادي خيانة دراهم تعرفو تدوهم,Negatif,Negatif
13,Tlemçeni Sidahmed,سراقين ياشعب فيق يسرقوك وكي تهدر معاهم يقولك راك مشغل خدمة وهوما لي يشغلوهالك بلعاني بش يسرقوك فيق,Negatif,Negatif
13,Tlemçeni Sidahmed,يا شعب فيق راهم يشغلولك خدمات كيما رنتي و الألعاب ويدولك دراهمك من بعد كي تعيطلهم يحملوك المسؤلية بلي أنت لي شغلتهم وما يرجعولك لا يوجد ماكسيمون يورولك كيف تلغي الخدمة تزيد يمات ويعاودو نفس شي,Negatif,Negatif
13,Ben Krouk Sif,فلكسيت 200 الف نلقا 100 الف ذهب اكتيفات وحدها الإنترنت ؟؟,Neutre,Negatif
14,Ah Med,بسم الله الرحمن الرحيم,Positif,Neutre
14,Fati Fati,كل يوم راني اجيب ممكن توضيح أكثر,Neutre,Positif
14,Fella GI,لماذا نرقد بكردي مشارجي نود نلقاه مكاش! من قالكم ماركوني فل jeux دالكم كل مرة 100 طارت !,Negatif,Negatif
14,Fõûád Ûsmb,فيها خلل في تطبيق djezzy,Negatif,Negatif
14,Prĩęn Cêssë,نهار يعود عندكم شبكة وكناكسيو كيما الناس عادا نخمو نصدقوكم اربي ماتحشموش بريزو تاعكم راكم كارثة,Negatif,Negatif
14,Queen of élégance,segmo ghi reseau bzf djezzy f lil rahj,Negatif,Negatif
14,Ïncõ Nnū,ما هو نديرو بقسيمة اعطونا دراهم,Neutre,Negatif
14,Hbey Ami,كيف المسابقة نظل اجيب,Neutre,Negatif
14,Smail Lounis,التفاصيل ؟,Neutre,Neutre
14,ايمان ساري,تم,Neutre,Positif
14,بريم نجيبة,ممكن احد موظفي جازي يساعدني عندي مشكل في الخط تاعي,Negatif,Positif
14,Kmen Airsanem,pourquoi la connexion djezzy devient de plus في plus merdique surtout le soir.on nous oblige a changer d operateur.en tout cas moi j ai invite mes proches a acheter autre que djez,Negatif,Negatif
14,Oussama Fellour Wï,كي ماتلقاو ماديرر توليو تشيخو بالغاشي .أولا حسن الشبكة تاعك هي سيء ..ولا انسى راكم فتتو سلال ومن معه في النهب,Negatif,Negatif
14,هبة الله,الكونيكسيو تاعكم كارثة كارثة,Negatif,Negatif
14,ŇÃβĮĹ ĹẸβŜĮŘ,كيف,Neutre,Neutre
14,Smiley Tipaza,un excellent quiz j adore,Positif,Positif
14,تاج الدين بومرداس,حالة السرقات افعلو شكاوي للشرطة لكي افعل تحقيقات مام يقولولك اكتفيت أي عفسة تبقى ليتراس هل انت فعلتها من تليفونك او من عندهم,Negatif,Negatif
14,طموح البشرية,مستحيل جازي وتربح,Negatif,Positif
14,Med Wala,ن.م,Neutre,Negatif
14,2222,وينهو ال qr نسكانيه تقول زليتونا فيه انه خاصتني انترنت djezzy,Neutre,Negatif
14,Ryad Ry,بصح لماذا حتى عام لكي تعيطو للفائزين؟ آخر فائزين تم الاتصال بهم خاص ب جوان و جويلية نحن ف2024 مكان لا يوجد ؟ جيبو بينا الوقت ؟ و جوميا هذه مدابيكم بدلوها انه يديو 50% خاص ب القديمة بلغلا,Negatif,Negatif
