ID Post,User Name,Comments,Sentiments,Predicted_Sentiment
64,Idriss Blasko,احسن ما انجبت الجزائر ربي يوفقو او تحيا موبيليس,Positif,Positif
64,طبنة سبور-Tobna Sports,بالتوفيق ان شاء الله,Positif,Positif
64,MH Sadak,قرية تخمارت القديمة بلدية تخمارت ولاية تيارت تنعدم الشبكة,Negatif,Negatif
64,Kha Led,بلدية زمالة الامير القادر المساء لا يوجد انترنت شفولنا حل,Negatif,Negatif
64,زيراري محمد الطيب,بالتوفيق والسداد,Positif,Positif
64,Béñríâlä Mõúråd,ولاية اولاد جلال تغطية شبكة موبيليس ناقصة نتمنى التدخل,Negatif,Negatif
64,Mohammed Madrid,قرية اولاد سيدي بوعلي بلدية الزبوجة ولاية الشلف نطالب الشبكة منعدمة,Negatif,Negatif
64,Hakim Dima,بلدية ام العظائم دائرة ام العظائم ولاية سوق خارج مجال التغطية قرابة شهر والمدة مرشحة الارتفاع دائما تماطل المسؤولين الخلل ويبقى المواطن البسيط الضحية,Negatif,Negatif
65,Hayloula Hanouni,تحيا موبيليس عقد شريحة,Positif,Positif
65,ابو محمد,شريتها ما شاء الله اتمنى ان يبقي العرض,Positif,Positif
65,قرية عين الدفيلة Village Ain Defila,جيبولنا شبكة نعانون,Negatif,Negatif
65,Zakaria Zaki Zakaria,عندي win libre نقدر نحولها لهاد العرض بدون التنقل للوكالة الاحتفاظ بالرقم,Neutre,Neutre
65,Sifeddine Bouabdallah,انا شريتها روعة,Positif,Positif
65,SOfian Gh,نستناو فدزايـر تتـاهـل,Neutre,Neutre
65,Abdellah Ichira,ممكن انغيرها اين لهذي,Neutre,Neutre
65,Hamza Rahmani,شريتها ما شاء الله,Neutre,Positif
65,Abdou Tilikom,حب حب حب حب,Neutre,Positif
65,منصور الجزائري,عندي رقم حولته لسما كنطرول حبيت استغني العرض ممكن تحويلها pixx x,Neutre,Neutre
65,وفاء لطيفة,روعه موبيليس حب,Positif,Positif
65,Fares Thamri,كفاش داير هذاالعرض,Neutre,Neutre
65,مروان سايب,شريت الحمد الله حب والله ممتاز حب حب,Positif,Positif
65,Ikhlef Ayoub,يمكن تحويل سما كونترول الى العرض,Neutre,Neutre
65,يحي زيتوني,نرجو المصالح المعنية تفقد شبكة موبليس مرين شبكة منعدم تماما تذبذب وخاصة كيروح الضو الرجاء معالجة المشكل وهذا رسالة لراكم تبعثوه موبليس تمكنك تعبئة رصيدك اودي خاصني الا شبكة ولا قولونا ندبرو رواحنا مدخلوناش حيط وسلام عليكم,Negatif,Negatif
65,Houssam Bounaas,انا عندي شرية sama نقدر نحولها لهاذ العرض,Neutre,Neutre
65,Abba Gharbi,ممكن السعر مزايا شريحة توانتي التزام,Neutre,Neutre
65,دعاوي الخير دعاوي الخير,روعه,Positif,Neutre
66,محمد محمد,الله بارك,Positif,Positif
66,Madrid Madrid,جيني فاطورة غالية مرة سرعة التدفق ضعيفة,Negatif,Negatif
66,Islam Gabour,تغطية الشبكة بلدية بلديات سكيكدة ضعيفة جدا,Negatif,Negatif
66,Mohamad Mohamad,تغطية الشبكة ولاية المسيلة ضعيفة جدا,Negatif,Negatif
66,LäKh Dãr,تدفق لانترنات ضعيف ومرات تنقطع العلم ان البوطوات خاص شبكة مشي بعاد عليا,Negatif,Negatif
66,جمالي رضا,لكي انترنت ضعيفه الاتصال يذهب عندما نكون الدار,Negatif,Negatif
66,Ahmed Benmêhal,انترنت موبيليس عندما تلعب اي لعبة طريق انترنت تتحول بيانات الشبكة الى لماذا,Neutre,Neutre
66,Fako Fako,اي العمرة خاص رمضان سبيل الله,Neutre,Neutre
66,اوقيمخش ولاد مبعد قلي,عجبتني موبيليس ورح نشري شريحة ونجربها,Positif,Positif
66,Khadidja Hamlil,كفش افعل بش نديزاكتيفي mobilistor,Neutre,Neutre
66,محمد محمد,تغطية الشبكة ولاية بويرة بلدية تاقديت ضعيفة جدا,Negatif,Negatif
66,ܛܔܔܔܛܔܔܛܔܔ ܛܔܔܔܔܔܔܛܔܔܛ,وفقكم الله موبيليس حب حب حب,Positif,Positif
66,عبدالنور حامدلمين,ما معناها هاد الشي,Neutre,Neutre
66,Sofiane Benazzouz,تستطيعون تغيير شريحتي الى راني نتعذب والوكالة بعيدة مكان عملي,Neutre,Negatif
66,أنس سليماني,اي هدايه,Neutre,Neutre
67,شهقة الم,موبيليس ليزوم,Positif,Neutre
67,Rabah Ouladjem,خير ان شاء الله,Positif,Positif
67,مبر وك,المشكل شبكة تاعكم,Negatif,Neutre
67,Fatiha Amkraz,انا المغرب وعندي اختي الجزائر وبغيت نبعث انترنت طريقة الا حساب بنكي ارجو المساعده,Neutre,Negatif
67,Mtr Meriem Sa,درناها مافهمنا لا يوجد شرينا شريحة موبيليس عرض توانتي لم نستفذ الانترنات محسوب لا يوجد خلاص ما الحل حبينا نرجعوها pixx ماترجعش نعتولنا الحل ما,Neutre,Negatif
67,Moh Ammed,نقدر نديرو شريحة عدي فقط mobilis,Neutre,Neutre
67,Zaki Moussa,ريقلونا تدفق خاص الانترنت ومبعد ساهل الحال وشكرا,Negatif,Negatif
67,Precious Jawel,بالتوفيق خدماتكم,Positif,Positif
67,Vani Van Mario,الاقل يكون العرض لمدة شهرين شكرا الخدمة,Positif,Positif
67,Bachir Hassani,الفرق عرض sama unlimited,Neutre,Neutre
67,Hakim Meniai,مباركة,Positif,Positif
67,Kamal Piratage,موبيليس روعة,Positif,Positif
67,Pab Lo,افعل,Neutre,Neutre
67,Omar Omar,عندي رائع نقدر نحولها ولا لالا,Neutre,Positif
67,Elttayib Shawki Danielle Bouhamida,اجد وكالتكم المحترمة شريحة تحمل ولا عادية يعني سما ميكس,Neutre,Neutre
67,Mostafa Dahmam,كيش تفعيل صوميل تونتي هدرا وانترنات,Neutre,Neutre
67,رؤوف وليد,لا يوجد شبكة ايضا ليجيقا يروحو بلا ما تكونيكتي ما لا استهلاك شخصي لا تحميل لا تحديثات لا مشاركة اجهزة اخرى ياتي شبكة عندنا نشاركو لخرين اعطونا تفسير moblis,Negatif,Negatif
67,Mëd Āh,نستطيع الغاء عرض توانتي فضلكم,Neutre,Neutre
67,Toufik Toufik,موبيليس اصبح اسوء شبكة شبكة مكبوحة اضعف انترنت,Negatif,Negatif
67,الحليب المدعم تاع شكاوي,عندي مبتسم كيفاه نكتيفيها,Neutre,Neutre
68,طلبة قسنطينة - Étudiants constantin,فاتت منا دارت ابوني ربي يعطيلك الفرحة متمنيتها,Positif,Positif
68,Nãdhīr Lĕ,الشبكة ضعيفة جدا الليل عكس النهار رغم توفر الجيقات لماذا موبيليس,Negatif,Negatif
68,Abdelhamid De l'Aurès,موبيليس لا يعمل خلاص لا تلفون لا انترنت الاحياء عدل aadl مسكن الورود بوينان البليدة,Negatif,Negatif
68,Aissa Djoudi,انه التغطية لا يوجد المدن تواصل,Negatif,Negatif
68,Precious Jawel,حب حب حب حب حب,Positif,Positif
68,وكالة بني طلحة للسياحة والأسفار سعيدة banitalha travel saida,شكرا جزيلا,Positif,Positif
68,Nouri Aljazairi,موبيليس رفيقكم الدائم الاتصال باقاربكم الموجودين بالبقاع المقدسة,Positif,Positif
68,Christoph Froyder Bilal,عمرة مباركة,Positif,Positif
68,Mahy Med,مزال انعانو شبكة موبيليس الهدرة وكونيكسو,Negatif,Negatif
68,معمر معمر,الجزائر مهيش تمشي,Negatif,Negatif
68,Øñ Äk,ياربي ارزقني بعمرة لبيتك رب العالمين حب,Positif,Positif
68,Foued Alg,وكيف والشبكة زيرو,Negatif,Negatif
68,لزهاري بن يطو,نجدد العرض,Neutre,Neutre
68,Moussa Zeggar,الله بارك وزيد,Positif,Positif
68,احمد ابو موح,حبيت اسال عرض رومنينغ عمرة دقيقة ارسال المكالمات الجزائر الى السعودية,Neutre,Neutre
69,اوقيمخش ولاد مبعد قلي,we wish you success,Positif,Positif
69,Abdelkhalek Mohamed Bellama,very good mobilis,Positif,Positif
69,Housin Ansel,موبليس الافضل,Positif,Positif
69,Youcef Bourezak,good luck,Positif,Positif
69,عطية الذوادي,الله بارك,Positif,Positif
69,زيراري محمد الطيب,شكرا جزيلا,Positif,Positif
69,Precious Jawel,thank you,Positif,Positif
69,سامية الانيقة,تم,Neutre,Neutre
69,Sinou Bylka,good luck fela,Positif,Positif
69,Si Sa,شكرا لعروضكم موبيليس,Positif,Positif
69,صدوق أبوبكر,موبليس حقيقة راها روعة عرض توانتي اتمنى تزيدو الحجم خاص انترنت مزيد النجاحات ان شاء الله,Positif,Positif
69,Om Hind,ما شاء الله,Positif,Positif
69,بو سعادية,بالتوفيق,Positif,Positif
69,Ramzi Ramdane,وجماعة win ماتزيدوهمش فالفورفي,Neutre,Neutre
69,Adam Adam,mobilis sama libr يوجد رقم,Neutre,Neutre
69,أبو مصعب قداري,يمكن التبديل الى العرض win cont pro,Neutre,Neutre
70,Rahik El Jana,موفقين باذن الله,Positif,Positif
70,Zbisha Abderazak,حب حب حب حب حب حب حب,Positif,Positif
70,محمد لمين,ما بيها موبليس انترنت لا يوجد,Negatif,Negatif
70,Mouhamed Amine,مزيد النجاح ان شاء الله,Positif,Positif
70,Ray Ane,مريم يهديك ربي انترنت صراله,Negatif,Positif
70,Chouaib Amiri,نعانون ضعف الشبكة سقانة,Negatif,Negatif
70,Mahy Med,مزال مشكل انترنت المناطق الشطية الى,Negatif,Negatif
70,ᎿᏫᎡᎿᏌᎡᎬᎡ ᏫᎰ ᎶᎥᎡᏞᏚ,انقطاع مستمر للشبكة بدون سابق انذار عدل مانيش نحكي روحي راني نحكي ناس تخدم بيها وتحتاجها,Negatif,Negatif
70,عبد الحكيم عبد الحكيم,الله يوفقكم,Positif,Positif
70,عبد الرحمن رقيم,mobilis شبكة انه يتقطع كامل انترنت غضب غضب حسبنا الله ونعم الوكيل,Negatif,Negatif
70,Mokhtar Miloudi,خلل الشبكة بمدينة الجلفة,Negatif,Negatif
70,أنس سليماني,بتوفيق ان شاء الله,Positif,Positif
70,Smail Djerou,مزيد التالق,Positif,Neutre
70,Precious Jawel,بالتوفيق والنجاح,Positif,Positif
70,Miyyada Lagg,الكونيكسيو حب,Negatif,Positif
70,زيراري محمد الطيب,بالتوفيق ان شاء الله,Positif,Positif
70,Chaïma Bkr,رجعولنا ريزو,Positif,Negatif
70,Isma Hane,شبكة,Negatif,Neutre
70,مالك بن احمد,المستقبل موبيليس تصنعه معنا شكرا عمال موبيليس,Positif,Positif
70,Kachiche Ismail,طلقو علينا شبكة,Negatif,Negatif
70,Ra Yane La,شبكة صرالو احمودة,Negatif,Neutre
70,An Gel,ردونا شبكة,Negatif,Negatif
70,سا رة,اطقونا لكونكسيو,Negatif,Negatif
71,عبداللطيف عبد اللطيف,شكرا موبيليس,Positif,Positif
71,سالم سليم,نحب نعيط بشريحة موبيليس يجب عليا نسمع رسالة صوتية تقولي يكون رصيدك الا اني ماكتفي الف خاص شهر اي حل لكي منزيدش نسمع الرسائل,Neutre,Negatif
71,Annaba tv - عنابة تيفي,سلام عليكم ورحمة الله,Neutre,Neutre
71,زيراري محمد الطيب,شكرا جزيلا,Positif,Positif
71,زهراء ابنة ابيها,مرحبا,Neutre,Neutre
71,Hz Mohamed,شكرا,Positif,Positif
71,Housin Ansel,شكرا جزيلا,Positif,Positif
71,حساب للعمل,انترنت ilimite ولا,Neutre,Neutre
71,Äs Ma,شكرا حب,Positif,Positif
71,Oussama Marabou,تقدمت بشكوى ضعف تدفق الانترنت وانعدام شبكة الجيل نيابة المستخدمين لمنطقة سيدي صالح بلدية سنجاس ولاية شلف يوم اكتوبر وشكوى اخرى يوم ولا يوجد اي رد اليوم ولذا قررنا انا وجميع المستخدمين يفوق عددهم مستخدم استبدال شرائحنا بشرائح شركات اتصالات اخرى لسوء تدفق الانترت تجاهل الشكوى قدمناها,Negatif,Negatif
71,PåPïlløn D'Õr,سلام نيميرو خاص خدمة الزبائن,Neutre,Neutre
71,آل مبتسم,حب,Positif,Positif
71,الحساب مغلق,اصلاح الخدمة وكفاكم الرداءة اطلقو العروض,Negatif,Negatif
71,Hocine Dendani,غضب غضب غضب غضب غضب,Negatif,Negatif
71,Lounes Lounes,تحيه موبيليس,Positif,Positif
72,Precious Jawel,نعم,Neutre,Neutre
72,العيد سعداوي,شبكة لا يوجد عشعاشة,Negatif,Negatif
72,محمد عبد الله,اذاعة البهجة,Neutre,Neutre
72,Smail Hernouf,لدي استفسار يمكن الاجابة,Neutre,Neutre
72,جيلالي جيلالي,تحياتنا لكل عمال radio chlef اذاعة الشلف,Positif,Positif
72,Bili Billel,سلام عليكم,Neutre,Neutre
72,Housin Ansel,لدي استفسار يمكن الاجابة,Neutre,Neutre
72,Mar Ah,بهذه المناسبة تحية وتقدير للاذاعة الوطنية الجزائرية,Positif,Positif
72,Oussama Marabou,تقدمت بشكوى ضعف تدفق الانترنت وانعدام شبكة الجيل نيابة المستخدمين لمنطقة سيدي صالح بلدية سنجاس ولاية شلف يوم اكتوبر وشكوى اخرى يوم ولا يوجد اي رد اليوم ولذا قررنا انا وجميع المستخدمين يفوق عددهم مستخدم استبدال شرائحنا بشرائح شركات اتصالات اخرى لسوء تدفق الانترت تجاهل الشكوى قدمناها,Negatif,Negatif
72,Äs Ma,نعم,Neutre,Neutre
72,Redouane Bkh,الشعب يريد التغير شبيبة القبائل ايتها الشركة الفاشلة,Negatif,Neutre
72,Mo Ni,ما تحكيو اي شيء غطيو شبكتكم كليتونا دراهمنا مجانا الله لا يربحكم شبكتكم رديئه دون المستوى,Negatif,Negatif
72,Norsin Noor,ماشتركش جمعية الاسطورة ويدي اسبوع ملاين الف يبعثلي,Neutre,Neutre
72,محمد إسلام,كيفية تفعيل بدون ماتجيني رسالة,Neutre,Neutre
72,Zahra El Bahri,انا ما نستمعش الاذاعة موبيليس شكرا,Positif,Positif
73,Samir Bougara,انقطاع شبكة موبيليس شريحة,Negatif,Negatif
